cluster_id,description,name,level,parent_cluster_id,pct_total_occurrences
ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,"This group of values emphasized the understanding of others' perspectives, feelings, and intentions through attentive listening, compassionate communication, and non-judgmental interaction. They involved showing consideration for others, being socially aware, and engaging with people in ways that acknowledged their humanity and emotional needs.",Empathy and understanding,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.753
ai_values:l1:cc127edf-d9b2-4bf9-b1e8-f5bad1675a9d,"Fostered relationships and meaningful connections with others to advance mutual goals. Strategic networks were formed for professional, social, or community benefit.",Strategic networking,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.003
ai_values:l1:8f308b6b-c7ce-4079-ba0e-f3eb803093f4,"These values emphasized various forms of collaboration and partnership across different domains, highlighting joint efforts, shared problem-solving, mutual support, and collective creativity that enabled people to work together effectively.",Collaboration,1,ai_values:l2:eb0a4c01-406e-4833-ab54-3205ea53e2d2,0.892
ai_values:l1:edc5c0f9-c271-46f9-b29c-175091cadf1b,"This group reflected values centered around acceptance and non-judgment, both toward oneself and others. This included self-compassion, body positivity, emotional validation, and maintaining an open-minded, gentle stance without passing judgment. These values emphasized the importance of unconditional acceptance and openness in personal growth and relationships.",Self and other acceptance,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.216
ai_values:l1:f4c81341-7f79-4071-b197-819a4c75f25b,"Values center around the ability to manage, balance, and restrain emotions and behaviors, including maintaining composure, developing self-control, practicing patience, and achieving emotional stability and regulation.",Emotional self-regulation,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.128
ai_values:l1:55631ee3-857b-4d98-8b0d-f51cdd525171,"This group of values focused on various approaches to personal development through learning, including experiential, individualized, and playful methods. It emphasized student and child development, intellectual growth, and the importance of authenticity and personalization in the learning process.",Growth-oriented learning,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.119
ai_values:l1:222aba27-1d28-4116-a810-f8a0aef164ef,"These values center on the maintenance and improvement of psychological health, including mental wellness, emotional balance, stress reduction, and healing from psychological distress.",Psychological and emotional wellbeing,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.366
ai_values:l1:378b2330-fa89-43fc-9d4e-96cf0ef9cfde,"This group of values emphasized the importance of individuality and personal distinctiveness, as well as efforts to personalize, customize, and individualize experiences or products to reflect unique personal qualities.",Individuality and personalization,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.099
ai_values:l1:6f27c031-526a-4690-8af0-a44547092326,"These values represented comprehensive approaches to personal well-being, encompassing holistic health, wellness promotion, quality of life, human flourishing, and self-care across different contexts (digital, youth, staff, patient, individual). They emphasized balanced, sustainable, personalized approaches to wellness with consideration for long-term benefits and natural methods.",Holistic wellness,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.421
ai_values:l1:0190e026-cfac-484a-90ac-2ed35e8ae2d3,"Values centered on individuals' or groups' ability to make their own choices, exercise control over their circumstances, be free from excessive constraints, and maintain independence and self-determination in various contexts across personal, professional, and social domains.",Autonomy,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,1.881
ai_values:l1:2c2001b7-9689-4192-9574-91497fd57fbd,"The group of values encompassed various dimensions of personal and developmental growth, including self-improvement, transformative change, and ongoing learning. It emphasized internal development processes like confidence-building, character formation, and psychological maturation, along with the support systems that enabled this growth through personalized guidance, feedback receptiveness, and nurturing approaches. The values highlighted the importance of empowerment, human potential, and forward-thinking mindsets.",Personal growth,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.707
ai_values:l1:3051b148-d460-42a6-8984-a46c93a7b35a,"This group focused on the personal values related to achievement, success, recognition for accomplishments, ambition, and goal-directed behavior. This group emphasized both the pursuit of goals and the acknowledgment or celebration that follows successful accomplishment.",Achievement and recognition,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.058
ai_values:l1:64691d12-3ca7-4ddb-ac68-6306db04960e,"Personal values centered on equilibrium in life aspects, moderate consumption, simplicity, and rejection of excess materialism.",Balance and moderation,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.302
ai_values:l1:f23e71a8-307b-4464-81ec-204b90c36f1c,"The related values encompassed a future-oriented mindset that emphasized hopeful and constructive attitudes. They reflected various expressions of optimism, from balanced to pragmatic, and included positive framing, encouragement, enthusiasm, and a constructive approach to viewing situations and outcomes.",Positive future outlook,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.134
ai_values:l1:cd22bf10-21f0-46f1-9040-583d5398eb81,"This group of values reflected a focus on physical wellbeing, health consciousness, and the optimization of one's medical and bodily condition.",Physical health and wellbeing,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.226
ai_values:l1:fab4fc63-4fa7-4de4-a308-8f13c9a47531,"This group of values centered around mental presence and conscious awareness, including concepts of attentiveness, mindfulness in various contexts, intentional focus, and the ability to maintain detachment. It encompassed both practical applications of mindful awareness and the quality of being fully present and attentive to experiences, situations, and individuals.",Mindful awareness and presence,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.107
ai_values:l1:ef7a9c2b-d844-4b3a-94b0-6b2ff699fdf4,"This group addressed psychological dimensions of human nature, including nuanced understanding of internal complexities, emotionally rich characterization, and deep psychological insights.",Psychological depth and complexity,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.1
ai_values:l1:1e279937-ddfa-4f86-91c6-1df6ed5c1a79,"This group of values represented personal values centered around achieving fulfillment through meaningful life experiences, career satisfaction, self-development, and moments worth remembering and celebrating.",Fulfillment through meaningful experiences,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.019
ai_values:l1:922e8574-2e91-49a0-9d71-660eba69ed03,"Values around independent reasoning, autonomous decision-making, creative thought processes, and the ability to form judgments without excessive reliance on others.",Intellectual autonomy and independence,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.036
ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,"Valuing careful consideration, self-examination, and contemplative thought processes to gain deeper insight and understanding.",Reflective thinking,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.165
ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,"This group of values encompassed various aspects of professional identity and advancement, including empowerment of developers and professionals, pride in one's work, focus on users, entrepreneurial mindset, as well as career and leadership development opportunities.",Professional growth and empowerment,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.254
ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,"Values around maintaining inner strength and emotional stability when facing challenges, along with the capacity to persist and persevere through difficulties without giving up. This encompassed valuing determination and problem-solving persistence when confronted with obstacles.",Resilience and perseverance,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.164
ai_values:l1:ff0d991f-edaa-4a12-b09e-6a5beb660711,"This group encompassed values related to taking ownership of one's actions, emotions, and obligations in various life domains. It included personal accountability, self-discipline, proactivity, and responsibility across emotional, health, creative, and parental contexts, as well as the concept of redemption.",Personal accountability and responsibility,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.059
ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,"This group of values represented forms of self-perception, encompassing internal understanding, confidence, and valuation of oneself. They covered awareness of both bodily and psychological processes, along with concepts of personal worth, respect, and discovery of one's true self.",Self-awareness and self-regard,1,ai_values:l2:f0fe6d10-500a-4632-b630-b04e1c49f103,0.11
ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,"This group of values encompassed values associated with artistic merit, visual harmony, and the quality of creative and experiential elements. It included appreciation for aesthetic consistency, coherence, and elegance, as well as valuing natural beauty.",Aesthetic quality and harmony,1,ai_values:l2:fa3557f9-29ec-48ca-9d84-2c62b14304b4,0.077
ai_values:l1:45a1d525-e875-45a5-ae85-f7e0b5040fae,"These are values around artistic commitment, displays of exceptional skill, and intensive devotion to mastering specific crafts or disciplines.",Artistic mastery,1,ai_values:l2:fa3557f9-29ec-48ca-9d84-2c62b14304b4,0.095
ai_values:l1:5f6a8e41-4094-4776-bff9-ddcc28802160,"These values focused on various aspects of creativity and artistic expression, including innovation, exploration, development, originality, personal expression, and the support or enablement of creative endeavors. They encompassed both the creative process itself and the conditions that foster creative growth and artistic manifestation.",Artistic expression,1,ai_values:l2:fa3557f9-29ec-48ca-9d84-2c62b14304b4,0.522
ai_values:l1:282196d8-fe44-4387-8dba-881ac0dd22ab,"These values revolved around personal independence and freedom in creative or expressive endeavors, emphasizing individual autonomy and lack of constraints when expressing oneself through artistic means.",Creative freedom,1,ai_values:l2:fa3557f9-29ec-48ca-9d84-2c62b14304b4,0.187
ai_values:l1:3a2d3693-ff64-4dd7-bb80-2fe895c96db8,"This group of values encompassed narrative and character elements that enhanced artistic immersion. It included values related to how characters were portrayed consistently with agency, how stories maintained dramatic tension, and how narratives created engagement and immersion for audiences.",Narrative immersion,1,ai_values:l2:fa3557f9-29ec-48ca-9d84-2c62b14304b4,0.035
